loc,cases,deaths,date,region
CAMIGUIN,1,0,7/12/2020,Region X 
CAMIGUIN,0,0,7/19/2020,Region X 
CAMIGUIN,0,0,7/26/2020,Region X 
CAMIGUIN,1,0,8/2/2020,Region X 
CAMIGUIN,1,0,8/9/2020,Region X 
CAMIGUIN,1,0,8/16/2020,Region X 
CAMIGUIN,1,0,8/23/2020,Region X 
CAMIGUIN,2,0,8/30/2020,Region X 
CAMIGUIN,1,0,9/6/2020,Region X 
CAMIGUIN,1,0,9/13/2020,Region X 
CAMIGUIN,2,0,9/20/2020,Region X 
CAMIGUIN,1,0,9/27/2020,Region X 
CAMIGUIN,1,0,10/4/2020,Region X 
CAMIGUIN,1,0,10/11/2020,Region X 
CAMIGUIN,0,0,10/18/2020,Region X 
CAMIGUIN,2,0,10/25/2020,Region X 
CAMIGUIN,0,0,11/1/2020,Region X 
CAMIGUIN,4,0,11/8/2020,Region X 
CAMIGUIN,0,0,11/15/2020,Region X 
CAMIGUIN,0,0,11/22/2020,Region X 
CAMIGUIN,1,0,11/29/2020,Region X 
CAMIGUIN,2,0,12/6/2020,Region X 
CAMIGUIN,0,0,12/13/2020,Region X 
CAMIGUIN,2,0,12/20/2020,Region X 
CAMIGUIN,1,0,12/27/2020,Region X 
CAMIGUIN,0,0,1/3/2021,Region X 
CAMIGUIN,0,0,1/10/2021,Region X 
ILIGAN CITY,21,0,1/12/2020,Region X 
ILIGAN CITY,30,0,1/19/2020,Region X 
ILIGAN CITY,17,0,1/26/2020,Region X 
ILIGAN CITY,34,0,2/2/2020,Region X 
ILIGAN CITY,25,1,2/9/2020,Region X 
ILIGAN CITY,24,0,2/16/2020,Region X 
ILIGAN CITY,36,0,2/23/2020,Region X 
ILIGAN CITY,21,0,3/1/2020,Region X 
ILIGAN CITY,22,0,3/8/2020,Region X 
ILIGAN CITY,11,1,3/15/2020,Region X 
ILIGAN CITY,13,0,3/22/2020,Region X 
ILIGAN CITY,7,0,3/29/2020,Region X 
ILIGAN CITY,6,0,4/5/2020,Region X 
ILIGAN CITY,6,0,4/12/2020,Region X 
ILIGAN CITY,6,0,4/19/2020,Region X 
ILIGAN CITY,2,0,4/26/2020,Region X 
ILIGAN CITY,1,0,5/3/2020,Region X 
ILIGAN CITY,1,0,5/10/2020,Region X 
ILIGAN CITY,4,0,5/17/2020,Region X 
ILIGAN CITY,6,0,5/24/2020,Region X 
ILIGAN CITY,4,0,5/31/2020,Region X 
ILIGAN CITY,1,0,6/7/2020,Region X 
ILIGAN CITY,3,0,6/14/2020,Region X 
ILIGAN CITY,2,0,6/21/2020,Region X 
ILIGAN CITY,2,0,6/28/2020,Region X 
ILIGAN CITY,5,0,7/5/2020,Region X 
ILIGAN CITY,5,0,7/12/2020,Region X 
ILIGAN CITY,5,0,7/19/2020,Region X 
ILIGAN CITY,8,0,7/26/2020,Region X 
ILIGAN CITY,7,0,8/2/2020,Region X 
ILIGAN CITY,6,0,8/9/2020,Region X 
ILIGAN CITY,12,0,8/16/2020,Region X 
ILIGAN CITY,3,0,8/23/2020,Region X 
ILIGAN CITY,2,0,8/30/2020,Region X 
ILIGAN CITY,5,0,9/6/2020,Region X 
ILIGAN CITY,1,0,9/13/2020,Region X 
ILIGAN CITY,3,0,9/20/2020,Region X 
ILIGAN CITY,2,0,9/27/2020,Region X 
ILIGAN CITY,0,0,10/4/2020,Region X 
ILIGAN CITY,0,0,10/11/2020,Region X 
ILIGAN CITY,0,0,10/18/2020,Region X 
ILIGAN CITY,2,0,10/25/2020,Region X 
ILIGAN CITY,2,0,11/1/2020,Region X 
ILIGAN CITY,1,0,11/8/2020,Region X 
ILIGAN CITY,2,0,11/15/2020,Region X 
ILIGAN CITY,4,0,11/22/2020,Region X 
ILIGAN CITY,7,0,11/29/2020,Region X 
ILIGAN CITY,6,0,12/6/2020,Region X 
ILIGAN CITY,8,0,12/13/2020,Region X 
ILIGAN CITY,4,0,12/20/2020,Region X 
ILIGAN CITY,7,1,12/27/2020,Region X 
ILIGAN CITY,11,0,1/3/2021,Region X 
ILIGAN CITY,6,0,1/10/2021,Region X 
LANAO DEL NORTE,31,0,1/12/2020,Region X 
LANAO DEL NORTE,62,0,1/19/2020,Region X 
LANAO DEL NORTE,60,0,1/26/2020,Region X 
LANAO DEL NORTE,67,0,2/2/2020,Region X 
LANAO DEL NORTE,52,1,2/9/2020,Region X 
LANAO DEL NORTE,56,0,2/16/2020,Region X 
LANAO DEL NORTE,38,1,2/23/2020,Region X 
LANAO DEL NORTE,44,0,3/1/2020,Region X 
LANAO DEL NORTE,52,0,3/8/2020,Region X 
LANAO DEL NORTE,42,0,3/15/2020,Region X 
LANAO DEL NORTE,47,1,3/22/2020,Region X 
LANAO DEL NORTE,33,0,3/29/2020,Region X 
LANAO DEL NORTE,25,1,4/5/2020,Region X 
LANAO DEL NORTE,4,0,4/12/2020,Region X 
LANAO DEL NORTE,14,0,4/19/2020,Region X 
LANAO DEL NORTE,13,0,4/26/2020,Region X 
LANAO DEL NORTE,10,0,5/3/2020,Region X 
LANAO DEL NORTE,10,0,5/10/2020,Region X 
LANAO DEL NORTE,8,0,5/17/2020,Region X 
LANAO DEL NORTE,13,0,5/24/2020,Region X 
LANAO DEL NORTE,5,0,5/31/2020,Region X 
LANAO DEL NORTE,7,0,6/7/2020,Region X 
LANAO DEL NORTE,8,0,6/14/2020,Region X 
LANAO DEL NORTE,11,0,6/21/2020,Region X 
LANAO DEL NORTE,7,0,6/28/2020,Region X 
LANAO DEL NORTE,15,0,7/5/2020,Region X 
LANAO DEL NORTE,12,0,7/12/2020,Region X 
LANAO DEL NORTE,24,1,7/19/2020,Region X 
LANAO DEL NORTE,9,0,7/26/2020,Region X 
LANAO DEL NORTE,11,0,8/2/2020,Region X 
LANAO DEL NORTE,18,0,8/9/2020,Region X 
LANAO DEL NORTE,7,0,8/16/2020,Region X 
LANAO DEL NORTE,8,0,8/23/2020,Region X 
LANAO DEL NORTE,5,0,8/30/2020,Region X 
LANAO DEL NORTE,13,0,9/6/2020,Region X 
LANAO DEL NORTE,7,0,9/13/2020,Region X 
LANAO DEL NORTE,4,0,9/20/2020,Region X 
LANAO DEL NORTE,1,0,9/27/2020,Region X 
LANAO DEL NORTE,4,0,10/4/2020,Region X 
LANAO DEL NORTE,1,0,10/11/2020,Region X 
LANAO DEL NORTE,0,0,10/18/2020,Region X 
LANAO DEL NORTE,0,0,10/25/2020,Region X 
LANAO DEL NORTE,1,0,11/1/2020,Region X 
LANAO DEL NORTE,1,0,11/8/2020,Region X 
LANAO DEL NORTE,2,1,11/15/2020,Region X 
LANAO DEL NORTE,1,0,11/22/2020,Region X 
LANAO DEL NORTE,4,0,11/29/2020,Region X 
LANAO DEL NORTE,2,0,12/6/2020,Region X 
LANAO DEL NORTE,3,0,12/13/2020,Region X 
LANAO DEL NORTE,1,0,12/20/2020,Region X 
LANAO DEL NORTE,4,0,12/27/2020,Region X 
LANAO DEL NORTE,2,0,1/3/2021,Region X 
LANAO DEL NORTE,2,0,1/10/2021,Region X 
MISAMIS OCCIDENTAL,22,0,1/12/2020,Region X 
MISAMIS OCCIDENTAL,54,1,1/19/2020,Region X 
MISAMIS OCCIDENTAL,57,0,1/26/2020,Region X 
MISAMIS OCCIDENTAL,51,0,2/2/2020,Region X 
MISAMIS OCCIDENTAL,59,0,2/9/2020,Region X 
MISAMIS OCCIDENTAL,47,0,2/16/2020,Region X 
MISAMIS OCCIDENTAL,37,0,2/23/2020,Region X 
MISAMIS OCCIDENTAL,20,0,3/1/2020,Region X 
MISAMIS OCCIDENTAL,24,0,3/8/2020,Region X 
MISAMIS OCCIDENTAL,25,0,3/15/2020,Region X 
MISAMIS OCCIDENTAL,46,0,3/22/2020,Region X 
MISAMIS OCCIDENTAL,28,0,3/29/2020,Region X 
MISAMIS OCCIDENTAL,28,2,4/5/2020,Region X 
MISAMIS OCCIDENTAL,25,0,4/12/2020,Region X 
MISAMIS OCCIDENTAL,16,0,4/19/2020,Region X 
MISAMIS OCCIDENTAL,8,0,4/26/2020,Region X 
MISAMIS OCCIDENTAL,13,0,5/3/2020,Region X 
MISAMIS OCCIDENTAL,6,0,5/10/2020,Region X 
MISAMIS OCCIDENTAL,15,0,5/17/2020,Region X 
MISAMIS OCCIDENTAL,12,0,5/24/2020,Region X 
MISAMIS OCCIDENTAL,12,0,5/31/2020,Region X 
MISAMIS OCCIDENTAL,11,0,6/7/2020,Region X 
MISAMIS OCCIDENTAL,10,0,6/14/2020,Region X 
MISAMIS OCCIDENTAL,7,0,6/21/2020,Region X 
MISAMIS OCCIDENTAL,20,0,6/28/2020,Region X 
MISAMIS OCCIDENTAL,6,0,7/5/2020,Region X 
MISAMIS OCCIDENTAL,25,0,7/12/2020,Region X 
MISAMIS OCCIDENTAL,22,0,7/19/2020,Region X 
MISAMIS OCCIDENTAL,27,0,7/26/2020,Region X 
MISAMIS OCCIDENTAL,23,0,8/2/2020,Region X 
MISAMIS OCCIDENTAL,22,1,8/9/2020,Region X 
MISAMIS OCCIDENTAL,17,0,8/16/2020,Region X 
MISAMIS OCCIDENTAL,23,0,8/23/2020,Region X 
MISAMIS OCCIDENTAL,14,1,8/30/2020,Region X 
MISAMIS OCCIDENTAL,20,0,9/6/2020,Region X 
MISAMIS OCCIDENTAL,12,0,9/13/2020,Region X 
MISAMIS OCCIDENTAL,18,1,9/20/2020,Region X 
MISAMIS OCCIDENTAL,28,0,9/27/2020,Region X 
MISAMIS OCCIDENTAL,14,1,10/4/2020,Region X 
MISAMIS OCCIDENTAL,22,1,10/11/2020,Region X 
MISAMIS OCCIDENTAL,11,0,10/18/2020,Region X 
MISAMIS OCCIDENTAL,13,2,10/25/2020,Region X 
MISAMIS OCCIDENTAL,18,0,11/1/2020,Region X 
MISAMIS OCCIDENTAL,10,0,11/8/2020,Region X 
MISAMIS OCCIDENTAL,5,0,11/15/2020,Region X 
MISAMIS OCCIDENTAL,13,0,11/22/2020,Region X 
MISAMIS OCCIDENTAL,15,0,11/29/2020,Region X 
MISAMIS OCCIDENTAL,10,0,12/6/2020,Region X 
MISAMIS OCCIDENTAL,20,0,12/13/2020,Region X 
MISAMIS OCCIDENTAL,11,0,12/20/2020,Region X 
MISAMIS OCCIDENTAL,9,0,12/27/2020,Region X 
MISAMIS OCCIDENTAL,13,0,1/3/2021,Region X 
MISAMIS OCCIDENTAL,13,0,1/10/2021,Region X 
MISAMIS ORIENTAL,38,0,1/12/2020,Region X 
MISAMIS ORIENTAL,84,2,1/19/2020,Region X 
MISAMIS ORIENTAL,69,0,1/26/2020,Region X 
MISAMIS ORIENTAL,60,0,2/2/2020,Region X 
MISAMIS ORIENTAL,62,0,2/9/2020,Region X 
MISAMIS ORIENTAL,48,0,2/16/2020,Region X 
MISAMIS ORIENTAL,69,0,2/23/2020,Region X 
MISAMIS ORIENTAL,51,0,3/1/2020,Region X 
MISAMIS ORIENTAL,41,0,3/8/2020,Region X 
MISAMIS ORIENTAL,57,1,3/15/2020,Region X 
MISAMIS ORIENTAL,59,0,3/22/2020,Region X 
MISAMIS ORIENTAL,37,0,3/29/2020,Region X 
MISAMIS ORIENTAL,21,0,4/5/2020,Region X 
MISAMIS ORIENTAL,16,0,4/12/2020,Region X 
MISAMIS ORIENTAL,18,0,4/19/2020,Region X 
MISAMIS ORIENTAL,10,0,4/26/2020,Region X 
MISAMIS ORIENTAL,14,0,5/3/2020,Region X 
MISAMIS ORIENTAL,9,0,5/10/2020,Region X 
MISAMIS ORIENTAL,9,0,5/17/2020,Region X 
MISAMIS ORIENTAL,13,0,5/24/2020,Region X 
MISAMIS ORIENTAL,6,0,5/31/2020,Region X 
MISAMIS ORIENTAL,12,0,6/7/2020,Region X 
MISAMIS ORIENTAL,16,0,6/14/2020,Region X 
MISAMIS ORIENTAL,12,0,6/21/2020,Region X 
MISAMIS ORIENTAL,14,0,6/28/2020,Region X 
MISAMIS ORIENTAL,11,0,7/5/2020,Region X 
MISAMIS ORIENTAL,19,0,7/12/2020,Region X 
MISAMIS ORIENTAL,14,0,7/19/2020,Region X 
MISAMIS ORIENTAL,15,1,7/26/2020,Region X 
MISAMIS ORIENTAL,17,0,8/2/2020,Region X 
MISAMIS ORIENTAL,32,0,8/9/2020,Region X 
MISAMIS ORIENTAL,24,1,8/16/2020,Region X 
MISAMIS ORIENTAL,32,0,8/23/2020,Region X 
MISAMIS ORIENTAL,33,0,8/30/2020,Region X 
MISAMIS ORIENTAL,23,0,9/6/2020,Region X 
MISAMIS ORIENTAL,18,0,9/13/2020,Region X 
MISAMIS ORIENTAL,31,0,9/20/2020,Region X 
MISAMIS ORIENTAL,21,1,9/27/2020,Region X 
MISAMIS ORIENTAL,11,0,10/4/2020,Region X 
MISAMIS ORIENTAL,14,0,10/11/2020,Region X 
MISAMIS ORIENTAL,10,0,10/18/2020,Region X 
MISAMIS ORIENTAL,14,0,10/25/2020,Region X 
MISAMIS ORIENTAL,7,0,11/1/2020,Region X 
MISAMIS ORIENTAL,13,0,11/8/2020,Region X 
MISAMIS ORIENTAL,16,0,11/15/2020,Region X 
MISAMIS ORIENTAL,13,0,11/22/2020,Region X 
MISAMIS ORIENTAL,11,0,11/29/2020,Region X 
MISAMIS ORIENTAL,18,0,12/6/2020,Region X 
MISAMIS ORIENTAL,16,0,12/13/2020,Region X 
MISAMIS ORIENTAL,25,0,12/20/2020,Region X 
MISAMIS ORIENTAL,14,0,12/27/2020,Region X 
MISAMIS ORIENTAL,6,0,1/3/2021,Region X 
MISAMIS ORIENTAL,8,0,1/10/2021,Region X 
DAVAO CITY,9,0,1/12/2020,Region XI
DAVAO CITY,55,2,1/19/2020,Region XI
DAVAO CITY,53,0,1/26/2020,Region XI
DAVAO CITY,48,0,2/2/2020,Region XI
DAVAO CITY,38,0,2/9/2020,Region XI
DAVAO CITY,30,0,2/16/2020,Region XI
DAVAO CITY,31,0,2/23/2020,Region XI
DAVAO CITY,38,0,3/1/2020,Region XI
DAVAO CITY,51,0,3/8/2020,Region XI
DAVAO CITY,35,0,3/15/2020,Region XI
DAVAO CITY,36,0,3/22/2020,Region XI
DAVAO CITY,16,1,3/29/2020,Region XI
DAVAO CITY,11,0,4/5/2020,Region XI
DAVAO CITY,10,0,4/12/2020,Region XI
DAVAO CITY,5,0,4/19/2020,Region XI
DAVAO CITY,10,0,4/26/2020,Region XI
DAVAO CITY,5,0,5/3/2020,Region XI
DAVAO CITY,4,0,5/10/2020,Region XI
DAVAO CITY,7,0,5/17/2020,Region XI
DAVAO CITY,9,0,5/24/2020,Region XI
DAVAO CITY,7,0,5/31/2020,Region XI
DAVAO CITY,7,0,6/7/2020,Region XI
DAVAO CITY,8,0,6/14/2020,Region XI
DAVAO CITY,8,0,6/21/2020,Region XI
DAVAO CITY,12,0,6/28/2020,Region XI
DAVAO CITY,17,0,7/5/2020,Region XI
DAVAO CITY,12,0,7/12/2020,Region XI
DAVAO CITY,33,0,7/19/2020,Region XI
DAVAO CITY,25,1,7/26/2020,Region XI
DAVAO CITY,24,0,8/2/2020,Region XI
DAVAO CITY,24,0,8/9/2020,Region XI
DAVAO CITY,30,0,8/16/2020,Region XI
DAVAO CITY,28,1,8/23/2020,Region XI
DAVAO CITY,25,0,8/30/2020,Region XI
DAVAO CITY,21,0,9/6/2020,Region XI
DAVAO CITY,22,2,9/13/2020,Region XI
DAVAO CITY,32,0,9/20/2020,Region XI
DAVAO CITY,26,0,9/27/2020,Region XI
DAVAO CITY,21,1,10/4/2020,Region XI
DAVAO CITY,25,0,10/11/2020,Region XI
DAVAO CITY,13,0,10/18/2020,Region XI
DAVAO CITY,8,0,10/25/2020,Region XI
DAVAO CITY,19,0,11/1/2020,Region XI
DAVAO CITY,12,0,11/8/2020,Region XI
DAVAO CITY,17,0,11/15/2020,Region XI
DAVAO CITY,25,0,11/22/2020,Region XI
DAVAO CITY,19,0,11/29/2020,Region XI
DAVAO CITY,18,0,12/6/2020,Region XI
DAVAO CITY,13,0,12/13/2020,Region XI
DAVAO CITY,17,0,12/20/2020,Region XI
DAVAO CITY,21,0,12/27/2020,Region XI
DAVAO CITY,15,0,1/3/2021,Region XI
DAVAO CITY,10,0,1/10/2021,Region XI
DAVAO DE ORO,6,0,1/12/2020,Region XI
DAVAO DE ORO,11,0,1/19/2020,Region XI
DAVAO DE ORO,22,0,1/26/2020,Region XI
DAVAO DE ORO,10,0,2/2/2020,Region XI
DAVAO DE ORO,12,0,2/9/2020,Region XI
DAVAO DE ORO,10,0,2/16/2020,Region XI
DAVAO DE ORO,14,0,2/23/2020,Region XI
DAVAO DE ORO,12,0,3/1/2020,Region XI
DAVAO DE ORO,17,0,3/8/2020,Region XI
DAVAO DE ORO,10,0,3/15/2020,Region XI
DAVAO DE ORO,14,0,3/22/2020,Region XI
DAVAO DE ORO,4,0,3/29/2020,Region XI
DAVAO DE ORO,4,0,4/5/2020,Region XI
DAVAO DE ORO,0,0,4/12/2020,Region XI
DAVAO DE ORO,7,0,4/19/2020,Region XI
DAVAO DE ORO,2,0,4/26/2020,Region XI
DAVAO DE ORO,0,0,5/3/2020,Region XI
DAVAO DE ORO,3,0,5/10/2020,Region XI
DAVAO DE ORO,10,0,5/17/2020,Region XI
DAVAO DE ORO,8,0,5/24/2020,Region XI
DAVAO DE ORO,5,0,5/31/2020,Region XI
DAVAO DE ORO,1,0,6/7/2020,Region XI
DAVAO DE ORO,0,0,6/14/2020,Region XI
DAVAO DE ORO,0,0,6/21/2020,Region XI
DAVAO DE ORO,1,0,6/28/2020,Region XI
DAVAO DE ORO,2,0,7/5/2020,Region XI
DAVAO DE ORO,4,0,7/12/2020,Region XI
DAVAO DE ORO,5,0,7/19/2020,Region XI
DAVAO DE ORO,0,0,7/26/2020,Region XI
DAVAO DE ORO,2,0,8/2/2020,Region XI
DAVAO DE ORO,1,0,8/9/2020,Region XI
DAVAO DE ORO,2,0,8/16/2020,Region XI
DAVAO DE ORO,4,0,8/23/2020,Region XI
DAVAO DE ORO,5,0,8/30/2020,Region XI
DAVAO DE ORO,4,0,9/6/2020,Region XI
DAVAO DE ORO,5,0,9/13/2020,Region XI
DAVAO DE ORO,2,0,9/20/2020,Region XI
DAVAO DE ORO,4,0,9/27/2020,Region XI
DAVAO DE ORO,3,0,10/4/2020,Region XI
DAVAO DE ORO,5,0,10/11/2020,Region XI
DAVAO DE ORO,13,0,10/18/2020,Region XI
DAVAO DE ORO,4,0,10/25/2020,Region XI
DAVAO DE ORO,5,0,11/1/2020,Region XI
DAVAO DE ORO,7,0,11/8/2020,Region XI
DAVAO DE ORO,6,0,11/15/2020,Region XI
DAVAO DE ORO,7,0,11/22/2020,Region XI
DAVAO DE ORO,4,0,11/29/2020,Region XI
DAVAO DE ORO,6,0,12/6/2020,Region XI
DAVAO DE ORO,9,0,12/13/2020,Region XI
DAVAO DE ORO,5,0,12/20/2020,Region XI
DAVAO DE ORO,5,0,12/27/2020,Region XI
DAVAO DE ORO,5,0,1/3/2021,Region XI
DAVAO DE ORO,1,0,1/10/2021,Region XI
DAVAO DEL NORTE,0,0,1/12/2020,Region XI
DAVAO DEL NORTE,22,0,1/19/2020,Region XI
DAVAO DEL NORTE,16,0,1/26/2020,Region XI
DAVAO DEL NORTE,15,0,2/2/2020,Region XI
DAVAO DEL NORTE,8,0,2/9/2020,Region XI
DAVAO DEL NORTE,15,0,2/16/2020,Region XI
DAVAO DEL NORTE,14,0,2/23/2020,Region XI
DAVAO DEL NORTE,13,0,3/1/2020,Region XI
DAVAO DEL NORTE,9,0,3/8/2020,Region XI
DAVAO DEL NORTE,11,0,3/15/2020,Region XI
DAVAO DEL NORTE,16,0,3/22/2020,Region XI
DAVAO DEL NORTE,4,0,3/29/2020,Region XI
DAVAO DEL NORTE,1,0,4/5/2020,Region XI
DAVAO DEL NORTE,2,0,4/12/2020,Region XI
DAVAO DEL NORTE,3,0,4/19/2020,Region XI
DAVAO DEL NORTE,2,0,4/26/2020,Region XI
DAVAO DEL NORTE,0,0,5/3/2020,Region XI
DAVAO DEL NORTE,0,0,5/10/2020,Region XI
DAVAO DEL NORTE,0,0,5/17/2020,Region XI
DAVAO DEL NORTE,0,0,5/24/2020,Region XI
DAVAO DEL NORTE,2,0,5/31/2020,Region XI
DAVAO DEL NORTE,1,0,6/7/2020,Region XI
DAVAO DEL NORTE,2,0,6/14/2020,Region XI
DAVAO DEL NORTE,7,0,6/21/2020,Region XI
DAVAO DEL NORTE,1,0,6/28/2020,Region XI
DAVAO DEL NORTE,2,0,7/5/2020,Region XI
DAVAO DEL NORTE,1,0,7/12/2020,Region XI
DAVAO DEL NORTE,3,0,7/19/2020,Region XI
DAVAO DEL NORTE,2,1,7/26/2020,Region XI
DAVAO DEL NORTE,3,0,8/2/2020,Region XI
DAVAO DEL NORTE,4,0,8/9/2020,Region XI
DAVAO DEL NORTE,4,1,8/16/2020,Region XI
DAVAO DEL NORTE,1,0,8/23/2020,Region XI
DAVAO DEL NORTE,5,0,8/30/2020,Region XI
DAVAO DEL NORTE,0,0,9/6/2020,Region XI
DAVAO DEL NORTE,1,0,9/13/2020,Region XI
DAVAO DEL NORTE,2,0,9/20/2020,Region XI
DAVAO DEL NORTE,2,0,9/27/2020,Region XI
DAVAO DEL NORTE,2,0,10/4/2020,Region XI
DAVAO DEL NORTE,3,0,10/11/2020,Region XI
DAVAO DEL NORTE,0,0,10/18/2020,Region XI
DAVAO DEL NORTE,3,0,10/25/2020,Region XI
DAVAO DEL NORTE,1,0,11/1/2020,Region XI
DAVAO DEL NORTE,2,0,11/8/2020,Region XI
DAVAO DEL NORTE,0,0,11/15/2020,Region XI
DAVAO DEL NORTE,3,0,11/22/2020,Region XI
DAVAO DEL NORTE,3,0,11/29/2020,Region XI
DAVAO DEL NORTE,4,0,12/6/2020,Region XI
DAVAO DEL NORTE,1,0,12/13/2020,Region XI
DAVAO DEL NORTE,2,0,12/20/2020,Region XI
DAVAO DEL NORTE,3,0,12/27/2020,Region XI
DAVAO DEL NORTE,2,0,1/3/2021,Region XI
DAVAO DEL NORTE,0,0,1/10/2021,Region XI
DAVAO DEL SUR,0,0,1/12/2020,Region XI
DAVAO DEL SUR,5,0,1/19/2020,Region XI
DAVAO DEL SUR,1,0,1/26/2020,Region XI
DAVAO DEL SUR,3,0,2/2/2020,Region XI
DAVAO DEL SUR,3,0,2/9/2020,Region XI
DAVAO DEL SUR,6,0,2/16/2020,Region XI
DAVAO DEL SUR,2,0,2/23/2020,Region XI
DAVAO DEL SUR,4,0,3/1/2020,Region XI
DAVAO DEL SUR,3,0,3/8/2020,Region XI
DAVAO DEL SUR,2,0,3/15/2020,Region XI
DAVAO DEL SUR,2,1,3/22/2020,Region XI
DAVAO DEL SUR,3,0,3/29/2020,Region XI
DAVAO DEL SUR,2,0,4/5/2020,Region XI
DAVAO DEL SUR,4,0,4/12/2020,Region XI
DAVAO DEL SUR,3,0,4/19/2020,Region XI
DAVAO DEL SUR,4,0,4/26/2020,Region XI
DAVAO DEL SUR,2,0,5/3/2020,Region XI
DAVAO DEL SUR,0,0,5/10/2020,Region XI
DAVAO DEL SUR,2,0,5/17/2020,Region XI
DAVAO DEL SUR,1,0,5/24/2020,Region XI
DAVAO DEL SUR,1,0,5/31/2020,Region XI
DAVAO DEL SUR,0,0,6/7/2020,Region XI
DAVAO DEL SUR,0,0,6/14/2020,Region XI
DAVAO DEL SUR,0,0,6/21/2020,Region XI
DAVAO DEL SUR,1,0,6/28/2020,Region XI
DAVAO DEL SUR,1,0,7/5/2020,Region XI
DAVAO DEL SUR,3,0,7/12/2020,Region XI
DAVAO DEL SUR,0,0,7/19/2020,Region XI
DAVAO DEL SUR,3,0,7/26/2020,Region XI
DAVAO DEL SUR,3,0,8/2/2020,Region XI
DAVAO DEL SUR,2,0,8/9/2020,Region XI
DAVAO DEL SUR,1,0,8/16/2020,Region XI
DAVAO DEL SUR,2,1,8/23/2020,Region XI
DAVAO DEL SUR,5,0,8/30/2020,Region XI
DAVAO DEL SUR,0,0,9/6/2020,Region XI
DAVAO DEL SUR,5,0,9/13/2020,Region XI
DAVAO DEL SUR,0,0,9/20/2020,Region XI
DAVAO DEL SUR,2,0,9/27/2020,Region XI
DAVAO DEL SUR,2,0,10/4/2020,Region XI
DAVAO DEL SUR,0,0,10/11/2020,Region XI
DAVAO DEL SUR,0,0,10/18/2020,Region XI
DAVAO DEL SUR,2,0,10/25/2020,Region XI
DAVAO DEL SUR,0,0,11/1/2020,Region XI
DAVAO DEL SUR,2,0,11/8/2020,Region XI
DAVAO DEL SUR,0,0,11/15/2020,Region XI
DAVAO DEL SUR,0,0,11/22/2020,Region XI
DAVAO DEL SUR,1,0,11/29/2020,Region XI
DAVAO DEL SUR,0,0,12/6/2020,Region XI
DAVAO DEL SUR,1,0,12/13/2020,Region XI
DAVAO DEL SUR,1,0,12/20/2020,Region XI
DAVAO DEL SUR,2,0,12/27/2020,Region XI
DAVAO DEL SUR,0,0,1/3/2021,Region XI
DAVAO DEL SUR,0,0,1/10/2021,Region XI
DAVAO OCCIDENTAL,0,0,1/12/2020,Region XI
DAVAO OCCIDENTAL,1,0,1/19/2020,Region XI
DAVAO OCCIDENTAL,0,0,1/26/2020,Region XI
DAVAO OCCIDENTAL,1,0,2/2/2020,Region XI
DAVAO OCCIDENTAL,0,0,2/9/2020,Region XI
DAVAO OCCIDENTAL,0,0,2/16/2020,Region XI
DAVAO OCCIDENTAL,2,0,2/23/2020,Region XI
DAVAO OCCIDENTAL,0,0,3/1/2020,Region XI
DAVAO OCCIDENTAL,0,0,3/8/2020,Region XI
DAVAO OCCIDENTAL,1,0,3/15/2020,Region XI
DAVAO OCCIDENTAL,2,0,3/22/2020,Region XI
DAVAO OCCIDENTAL,1,0,3/29/2020,Region XI
DAVAO OCCIDENTAL,0,0,4/5/2020,Region XI
DAVAO OCCIDENTAL,1,0,4/12/2020,Region XI
DAVAO OCCIDENTAL,0,0,4/19/2020,Region XI
DAVAO OCCIDENTAL,0,0,4/26/2020,Region XI
DAVAO OCCIDENTAL,0,0,5/3/2020,Region XI
DAVAO OCCIDENTAL,0,0,5/10/2020,Region XI
DAVAO OCCIDENTAL,0,0,5/17/2020,Region XI
DAVAO OCCIDENTAL,0,0,5/24/2020,Region XI
DAVAO OCCIDENTAL,0,0,5/31/2020,Region XI
DAVAO OCCIDENTAL,0,0,6/7/2020,Region XI
DAVAO OCCIDENTAL,0,0,6/14/2020,Region XI
DAVAO OCCIDENTAL,0,0,6/21/2020,Region XI
DAVAO OCCIDENTAL,0,0,6/28/2020,Region XI
DAVAO OCCIDENTAL,0,0,7/5/2020,Region XI
DAVAO OCCIDENTAL,0,0,7/12/2020,Region XI
DAVAO OCCIDENTAL,2,0,7/19/2020,Region XI
DAVAO OCCIDENTAL,0,0,7/26/2020,Region XI
DAVAO OCCIDENTAL,0,0,8/2/2020,Region XI
DAVAO OCCIDENTAL,0,0,8/9/2020,Region XI
DAVAO OCCIDENTAL,1,0,8/16/2020,Region XI
DAVAO OCCIDENTAL,0,0,8/23/2020,Region XI
DAVAO OCCIDENTAL,2,0,8/30/2020,Region XI
DAVAO OCCIDENTAL,1,0,9/6/2020,Region XI
DAVAO OCCIDENTAL,0,0,9/13/2020,Region XI
DAVAO OCCIDENTAL,2,0,9/20/2020,Region XI
DAVAO OCCIDENTAL,3,0,9/27/2020,Region XI
DAVAO OCCIDENTAL,0,0,10/4/2020,Region XI
DAVAO OCCIDENTAL,0,0,10/11/2020,Region XI
DAVAO OCCIDENTAL,0,0,10/18/2020,Region XI
DAVAO OCCIDENTAL,0,0,10/25/2020,Region XI
DAVAO OCCIDENTAL,0,0,11/1/2020,Region XI
DAVAO OCCIDENTAL,0,0,11/8/2020,Region XI
